Datum;BTC-EUR;ETH-EUR;DOT-EUR;TRX-EUR;ATOM-EUR
2016-10-25;621,8979;10,573;;;
2016-10-26;631,6536;10,5531;;;
2016-10-27;628,0402;10,0948;;;
2016-10-28;650,6502;9,5115;;;
2016-10-29;639,1622;10,1838;;;
2016-10-31;639,1065;10,0275;;;
2016-11-01;660,1475;9,7387;;;
2016-11-02;667,8948;9,694;;;
2016-11-03;620,6741;9,7341;;;
2016-11-04;630,987;9,9513;;;
2016-11-05;631,1512;9,8721;;;
2016-11-06;641,4153;9,8021;;;
2016-11-07;636,3752;9,7826;;;
2016-11-08;644,3206;9,8336;;;
2016-11-09;662,3986;9,7587;;;
2016-11-10;657,2974;9,6679;;;
2016-11-11;660,2866;9,4838;;;
2016-11-12;649,8194;9,1041;;;
2016-11-13;648,6473;9,3334;;;
2016-11-14;656,2608;9,2772;;;
2016-11-15;663,5761;9,5277;;;
2016-11-16;695,1873;9,3966;;;
2016-11-17;697,5871;9,4061;;;
2016-11-18;710,0472;8,9524;;;
2016-11-19;710,0765;9,1287;;;
2016-11-20;690,9509;9,0541;;;
2016-11-21;695,1086;9,0464;;;
2016-11-22;706,751;9,3178;;;
2016-11-23;706,4459;9,3393;;;
2016-11-24;701,0977;8,7429;;;
2016-11-25;700,3295;8,8782;;;
2016-11-26;694,4117;8,8084;;;
2016-11-27;690,2084;8,4843;;;
2016-11-28;693,117;8,2186;;;
2016-11-29;691,0324;7,6788;;;
2016-11-30;704,2794;8,1106;;;
2016-12-01;709,7861;7,9277;;;
2016-12-02;729,163;7,2734;;;
2016-12-03;722,7997;7,4246;;;
2016-12-04;732,4172;7,0449;;;
2016-12-05;705,3738;6,3422;;;
2016-12-06;713,0286;7,3418;;;
2016-12-07;714,0101;7,7909;;;
2016-12-08;726,0149;7,7522;;;
2016-12-09;731,9511;7,9996;;;
2016-12-10;733,709;7,6957;;;
2016-12-11;730,0181;7,7709;;;
2016-12-12;733,0267;8,0081;;;
2016-12-13;734,641;7,9274;;;
2016-12-14;743,5595;7,8642;;;
2016-12-15;747,1558;7,5173;;;
2016-12-16;751,4667;7,5234;;;
2016-12-17;757,1364;7,541;;;
2016-12-18;756,7778;7,5295;;;
2016-12-19;762,0784;7,3484;;;
2016-12-20;770,8884;7,3732;;;
2016-12-21;800,2695;7,5918;;;
2016-12-22;828,2621;7,2667;;;
2016-12-23;881,2693;6,8497;;;
2016-12-24;859,1302;6,9449;;;
2016-12-25;857,4272;6,8648;;;
2016-12-26;868,6926;6,9622;;;
2016-12-27;892,244;6,8561;;;
2016-12-28;937,1241;7,2212;;;
2016-12-29;921,1743;7,8389;;;
2016-12-30;914,3327;7,7618;;;
2016-12-31;916,7155;7,5802;;;
2017-01-01;948,7076;7,7664;;;
2017-01-02;977,3771;8,0146;;;
2017-01-03;1.002,1505;9,3368;;;
2017-01-04;1.100,2667;10,7209;;;
2017-01-05;955,8385;9,6721;;;
2017-01-06;857,0352;9,7413;;;
2017-01-07;863,0997;9,3732;;;
2017-01-08;865,4183;9,7728;;;
2017-01-09;853,0927;9,7568;;;
2017-01-10;860,3593;9,9996;;;
2017-01-11;734,2872;9,1746;;;
2017-01-12;758,2044;9,29;;;
2017-01-13;774,3483;9,181;;;
2017-01-14;769,1119;9,0656;;;
2017-01-15;773,3113;9,3199;;;
2017-01-16;784,3181;9,0893;;;
2017-01-17;848,8575;9,6319;;;
2017-01-18;834,2285;9,6234;;;
2017-01-19;843,6455;9,7562;;;
2017-01-20;836,5511;9,908;;;
2017-01-21;861,5656;10,1965;;;
2017-01-22;863,2123;9,9918;;;
2017-01-23;856,1979;10,0593;;;
2017-01-24;832,2646;9,9128;;;
2017-01-25;838,7217;9,8339;;;
2017-01-26;859,0021;9,913;;;
2017-01-27;860,0617;9,8535;;;
2017-01-28;861,7823;9,8794;;;
2017-01-29;858,139;9,7844;;;
2017-01-30;859,8487;9,8759;;;
2017-01-31;898,5213;9,9329;;;
2017-02-01;918,4835;9,9667;;;
2017-02-02;940,2472;10,0561;;;
2017-02-03;955,301;10,3093;;;
2017-02-04;967,35;10,6052;;;
2017-02-05;953,0056;10,5315;;;
2017-02-06;966,5302;10,6037;;;
2017-02-07;994,1458;10,7862;;;
2017-02-08;994,5457;10,6944;;;
2017-02-09;933,0797;10,3521;;;
2017-02-10;929,3796;10,6025;;;
2017-02-11;944,2095;10,6688;;;
2017-02-12;941,1143;10,7367;;;
2017-02-13;934,7443;10,6336;;;
2017-02-14;949,8392;12,3158;;;
2017-02-15;950,3632;12,1872;;;
2017-02-16;963,0143;12,0946;;;
2017-02-17;985,9673;11,9466;;;
2017-02-18;993,7047;12,0726;;;
2017-02-19;986,3234;12,0091;;;
2017-02-20;1.018,1766;11,7188;;;
2017-02-21;1.058,0591;12,0182;;;
2017-02-22;1.059,1848;11,9428;;;
2017-02-23;1.102,4473;12,3967;;;
2017-02-24;1.111,5447;12,3773;;;
2017-02-25;1.083,2844;12,8314;;;
2017-02-26;1.104,2456;13,7604;;;
2017-02-27;1.114,9674;14,5483;;;
2017-02-28;1.116,5499;14,9671;;;
2017-03-01;1.160,5278;16,4702;;;
2017-03-02;1.190,9844;18,1171;;;
2017-03-03;1.200,5555;18,323;;;
2017-03-04;1.181,8739;17,5319;;;
2017-03-05;1.193,2573;18,1771;;;
2017-03-06;1.203,3942;18,5362;;;
2017-03-07;1.157,8878;17,8751;;;
2017-03-08;1.090,5642;15,7907;;;
2017-03-09;1.123,4426;16,783;;;
2017-03-10;1.046,696;18,1201;;;
2017-03-11;1.102,0995;20,1261;;;
2017-03-12;1.142,7582;21,929;;;
2017-03-13;1.156,8411;26,8503;;;
2017-03-14;1.168,7087;27,0072;;;
2017-03-15;1.164,0521;32,6557;;;
2017-03-16;1.102,8877;43,0323;;;
2017-03-17;1.024,3273;43,5974;;;
2017-03-18;906,6362;31,8036;;;
2017-03-19;965,1275;41,6497;;;
2017-03-20;982,0494;40,4194;;;
2017-03-21;1.036,3855;39,9048;;;
2017-03-22;972,3262;39,242;;;
2017-03-23;963,1735;40,5067;;;
2017-03-24;868,3153;49,1873;;;
2017-03-25;900,9716;47,4669;;;
2017-03-26;891,4016;46,5852;;;
2017-03-27;968,2386;46,9486;;;
2017-03-28;966,6945;49,3829;;;
2017-03-29;960,4473;48,8498;;;
2017-03-30;1.006,4702;46,9878;;;
2017-03-31;1.014,6493;47,6096;;;
2017-04-01;1.033,0585;45,6919;;;
2017-04-02;1.072,1879;41,5789;;;
2017-04-03;1.061,493;41,8152;;;
2017-04-04;1.054,1519;42,4592;;;
2017-04-05;1.111,1237;40,6258;;;
2017-04-06;1.111,1216;39,8061;;;
2017-04-07;1.110,2246;41,8307;;;
2017-04-08;1.122,8566;40,8989;;;
2017-04-09;1.120,5682;40,9998;;;
2017-04-10;1.135,7305;40,9116;;;
2017-04-11;1.124,9954;43,3808;;;
2017-04-12;1.101,7432;47,3188;;;
2017-04-13;1.100,5184;44,8432;;;
2017-04-14;1.105,2125;46,2829;;;
2017-04-15;1.115,1394;45,9262;;;
2017-04-16;1.121,7797;45,3863;;;
2017-04-17;1.129,7623;47,2797;;;
2017-04-18;1.129,6342;45,0862;;;
2017-04-19;1.147,1719;46,362;;;
2017-04-20;1.139,6531;44,9729;;;
2017-04-21;1.148,6617;45,2793;;;
2017-04-22;1.110,2823;44,5961;;;
2017-04-23;1.150,8331;46,0568;;;
2017-04-24;1.158,1312;45,6586;;;
2017-04-25;1.174,4408;48,3318;;;
2017-04-26;1.212,8209;57,2183;;;
2017-04-27;1.208,3341;64,3958;;;
2017-04-28;1.213,2079;62,7599;;;
2017-04-29;1.236,0293;72,4633;;;
2017-04-30;1.303,2637;69,9459;;;
2017-05-01;1.328,7177;70,6638;;;
2017-05-02;1.368,6874;73,2233;;;
2017-05-03;1.400,6832;88,3416;;;
2017-05-04;1.414,8171;85,8637;;;
2017-05-05;1.436,056;88,9699;;;
2017-05-06;1.456,3207;85,7418;;;
2017-05-07;1.577,5814;83,6877;;;
2017-05-08;1.612,7894;83,7586;;;
2017-05-09;1.644,5477;82,3824;;;
2017-05-10;1.701,8689;82,7469;;;
2017-05-11;1.577,9629;81,1343;;;
2017-05-12;1.651,7892;83,1293;;;
2017-05-13;1.655,6013;83,0922;;;
2017-05-14;1.583,2697;84,1666;;;
2017-05-15;1.563,6945;80,6329;;;
2017-05-16;1.649,2601;80,5851;;;
2017-05-17;1.699,9551;87,2244;;;
2017-05-18;1.774,1074;115,6078;;;
2017-05-19;1.860,7015;112,9249;;;
2017-05-20;1.822,3373;141,0026;;;
2017-05-21;1.934,146;155,0779;;;
2017-05-22;2.076,4385;162,8206;;;
2017-05-23;2.176,1865;169,2457;;;
2017-05-24;2.056,1819;155,6164;;;
2017-05-25;1.969,6118;143,4475;;;
2017-05-26;1.823,35;141,0821;;;
2017-05-27;1.928,955;152,5689;;;
2017-05-28;2.027,1503;175,1676;;;
2017-05-29;1.947,0778;207,5638;;;
2017-05-30;2.034,3535;205,2398;;;
2017-05-31;2.147,5918;198,2153;;;
2017-06-01;2.206,5527;198,4173;;;
2017-06-02;2.230,3157;198,9502;;;
2017-06-03;2.227,7695;217,5894;;;
2017-06-04;2.386,7905;220,7196;;;
2017-06-05;2.540,7756;234,6845;;;
2017-06-06;2.427,5078;229,2946;;;
2017-06-07;2.507,929;233,9018;;;
2017-06-08;2.523,0613;251,7307;;;
2017-06-09;2.633,7651;301,7048;;;
2017-06-10;2.641,1697;304,1152;;;
2017-06-11;2.375,5178;358,6013;;;
2017-06-12;2.424,1792;354,6904;;;
2017-06-13;2.235,8342;320,2971;;;
2017-06-14;2.210,9807;324,6909;;;
2017-06-15;2.249,7188;330,7075;;;
2017-06-16;2.372,3804;338,9138;;;
2017-06-17;2.274,6497;331,5701;;;
2017-06-18;2.324,179;332,1271;;;
2017-06-19;2.444,3557;322,4113;;;
2017-06-20;2.408,2932;301,6944;;;
2017-06-21;2.427,0295;301,7592;;;
2017-06-22;2.453,0027;305,3968;;;
2017-06-23;2.331,2957;289,2726;;;
2017-06-24;2.312,1797;270,7813;;;
2017-06-25;2.216,6621;243,8887;;;
2017-06-26;2.251,8306;258,569;;;
2017-06-27;2.262,9548;288,2115;;;
2017-06-28;2.219,8794;264,781;;;
2017-06-29;2.172,1741;258,2226;;;
2017-06-30;2.131,6436;240,4352;;;
2017-07-01;2.194,4231;252,1336;;;
2017-07-02;2.254,7134;248,7672;;;
2017-07-03;2.290,3777;240,6048;;;
2017-07-04;2.293,3103;236,8888;;;
2017-07-05;2.284,2031;236,9081;;;
2017-07-06;2.209,3508;215,7816;;;
2017-07-07;2.255,5615;220,7868;;;
2017-07-08;2.208,5767;212,345;;;
2017-07-09;2.082,1062;188,9925;;;
2017-07-10;2.037,8225;172,0746;;;
2017-07-11;2.100,9285;202,1142;;;
2017-07-12;2.068,1519;183,9602;;;
2017-07-13;1.947,6237;174,1188;;;
2017-07-14;1.743,1412;148,8227;;;
2017-07-15;1.682,2001;137,1714;;;
2017-07-16;1.942,308;168,5906;;;
2017-07-17;2.008,2098;202,9887;;;
2017-07-18;1.972,265;173,248;;;
2017-07-19;2.423,1167;195,4463;;;
2017-07-20;2.288,3513;187,2577;;;
2017-07-21;2.410,4651;196,8399;;;
2017-07-22;2.337,8713;193,4678;;;
2017-07-23;2.367,125;193,0839;;;
2017-07-24;2.212,7104;177,5249;;;
2017-07-25;2.156,3938;173,873;;;
2017-07-26;2.285,9172;174,8101;;;
2017-07-27;2.391,0537;164,388;;;
2017-07-28;2.320,7781;175,1694;;;
2017-07-29;2.347,5352;168,5636;;;
2017-07-30;2.433,0176;172,5089;;;
2017-07-31;2.301,6597;192,0144;;;
2017-08-01;2.287,6782;185,6292;;;
2017-08-02;2.360,4863;189,6499;;;
2017-08-03;2.460,1902;189,5107;;;
2017-08-04;2.763,4949;217,9144;;;
2017-08-05;2.729,6924;222,1564;;;
2017-08-06;2.863,7512;228,138;;;
2017-08-07;2.910,0918;252,5264;;;
2017-08-08;2.841,7532;251,6808;;;
2017-08-09;2.872,7952;251,3951;;;
2017-08-10;3.089,5566;261,3947;;;
2017-08-11;3.287,6692;262,8648;;;
2017-08-12;3.445,4915;252,1265;;;
2017-08-13;3.673,4583;254,8811;;;
2017-08-14;3.562,4246;246,8847;;;
2017-08-15;3.717,5146;256,7459;;;
2017-08-16;3.698,5059;257,3916;;;
2017-08-17;3.537,9424;251,352;;;
2017-08-18;3.566,0715;252,9507;;;
2017-08-19;3.477,3799;256,4254;;;
2017-08-20;3.388,4336;272,304;;;
2017-08-21;3.486,8367;267,6743;;;
2017-08-22;3.513,7708;268,7423;;;
2017-08-23;3.674,3918;276,0117;;;
2017-08-24;3.666,2195;278,3588;;;
2017-08-25;3.650,1174;280,0084;;;
2017-08-26;3.667,6819;291,1238;;;
2017-08-27;3.663,8188;290,7097;;;
2017-08-28;3.826,0527;309,7151;;;
2017-08-29;3.839,9358;318,3489;;;
2017-08-30;3.949,7734;321,6678;;;
2017-08-31;4.125,8413;327,0144;;;
2017-09-01;3.861,6599;294,3274;;;
2017-09-02;3.857,7104;292,495;;;
2017-09-03;3.562,3193;248,2097;;;
2017-09-04;3.670,6616;262,5078;;;
2017-09-05;3.854,7041;280,3438;;;
2017-09-06;3.824,6279;273,907;;;
2017-09-07;3.514,2939;246,4032;;;
2017-09-08;3.512,0586;244,6647;;;
2017-09-09;3.430,9229;240,2821;;;
2017-09-10;3.480,4868;246,3466;;;
2017-09-11;3.451,2576;243,5157;;;
2017-09-12;3.265,9741;233,1023;;;
2017-09-13;2.646,77;179,453;;;
2017-09-14;3.046,2441;209,7513;;;
2017-09-15;3.035,7927;206,45;;;
2017-09-16;3.001,491;210,898;;;
2017-09-17;3.398,9966;245,3988;;;
2017-09-18;3.272,9902;235,8272;;;
2017-09-19;3.289,7751;238,9809;;;
2017-09-20;3.040,0537;216,4936;;;
2017-09-21;3.037,7341;221,1429;;;
2017-09-22;3.173,0254;239,4311;;;
2017-09-23;3.088,0767;236,8632;;;
2017-09-24;3.311,7419;246,5896;;;
2017-09-25;3.303,6411;243,9637;;;
2017-09-26;3.575,3425;260,8452;;;
2017-09-27;3.544,2144;253,9732;;;
2017-09-28;3.524,4412;246,755;;;
2017-09-29;3.673,1375;255,2193;;;
2017-09-30;3.729,4548;256,0442;;;
2017-10-01;3.758,6904;253,5803;;;
2017-10-02;3.675,7024;248,9895;;;
2017-10-03;3.597,9241;248,9647;;;
2017-10-04;3.695,3899;252,5937;;;
2017-10-05;3.725,228;263,0086;;;
2017-10-06;3.773,0249;265,17;;;
2017-10-07;3.926,4861;262,8241;;;
2017-10-08;4.064,7529;253,3152;;;
2017-10-09;4.048,417;253,8689;;;
2017-10-10;4.068,5156;255,8004;;;
2017-10-11;4.604,709;257,1105;;;
2017-10-12;4.776,8652;286,5479;;;
2017-10-13;4.932,998;287,2847;;;
2017-10-14;4.806,3228;284,912;;;
2017-10-15;4.854,6631;282,6725;;;
2017-10-16;4.762,54;269,3985;;;
2017-10-17;4.740,2832;266,5075;;;
2017-10-18;4.818,1299;260,0338;;;
2017-10-19;5.101,7993;258,0039;;;
2017-10-20;5.118,9004;254,7628;;;
2017-10-21;5.111,8086;251,3578;;;
2017-10-22;5.045,3633;244,1297;;;
2017-10-23;4.700,3232;253,7234;;;
2017-10-24;4.866,1362;252,0943;;;
2017-10-25;5.074,6221;254,8359;;;
2017-10-26;4.980,0996;256,2224;;;
2017-10-27;4.956,1421;255,2533;;;
2017-10-28;5.302,7573;262,8936;;;
2017-10-30;5.262,709;264,1866;;;
2017-10-31;5.551,7979;262,5345;;;
2017-11-01;5.820,3408;250,8764;;;
2017-11-02;6.071,7964;246,5509;;;
2017-11-03;6.209,8389;263,385;;;
2017-11-04;6.358,189;258,8688;;;
2017-11-05;6.377,4517;255,0693;;;
2017-11-06;6.048,8887;257,4436;;;
2017-11-07;6.159,479;254,0383;;;
2017-11-08;6.434,6504;266,6006;;;
2017-11-09;6.133,9346;275,5315;;;
2017-11-10;5.674,4751;256,5832;;;
2017-11-11;5.451,0845;269,8114;;0,0017;
2017-11-12;5.102,9761;264,072;;0,0015;
2017-11-13;5.624,188;271,5562;;0,0018;
2017-11-14;5.628,7642;286,395;;0,0021;
2017-11-15;6.209,0815;282,9375;;0,002;
2017-11-16;6.683,3843;280,9679;;0,0019;
2017-11-17;6.536,9204;281,8571;;0,0017;
2017-11-18;6.605,7407;294,7613;;0,0017;
2017-11-19;6.848,3086;301,9906;;0,0017;
2017-11-20;6.987,5933;312,483;;0,0018;
2017-11-21;6.875,0083;306,9855;;0,0018;
2017-11-22;6.986,2451;322,2042;;0,0019;
2017-11-23;6.784,3447;346,1609;;0,0018;
2017-11-24;6.918,4331;398,0813;;0,0017;
2017-11-25;7.368,751;390,8433;;0,0017;
2017-11-26;7.823,0483;395,179;;0,0018;
2017-11-27;8.247,9414;403,524;;0,0017;
2017-11-28;8.489,8711;399,1408;;0,0019;
2017-11-29;8.343,4111;360,718;;0,0017;
2017-11-30;8.601,1094;375,7892;;0,0019;
2017-12-01;9.231,7266;392,4131;;0,0018;
2017-12-02;9.314,9971;389,8133;;0,0017;
2017-12-03;9.550,6074;392,9259;;0,0018;
2017-12-04;9.823,207;396,2282;;0,0018;
2017-12-05;10.073,2881;391,6154;;0,0018;
2017-12-06;12.107,3369;363,0871;;0,0026;
2017-12-07;15.205,3174;369,018;;0,0036;
2017-12-08;14.084,835;387,6496;;0,0037;
2017-12-09;12.902,2441;402,5009;;0,0038;
2017-12-10;13.134,5293;375,3896;;0,0037;
2017-12-11;14.383,6953;437,4828;;0,0045;
2017-12-12;14.832,9785;554,8344;;0,0065;
2017-12-13;13.862,96;593,7538;;0,0139;
2017-12-14;14.068,2861;590,9767;;0,015;
2017-12-15;15.067,1377;582,4098;;0,0157;
2017-12-16;16.590,709;592,4174;;0,0309;
2017-12-17;16.299,7539;613,1099;;0,0308;
2017-12-18;16.221,8447;674,3996;;0,0378;
2017-12-19;15.019,1777;698,5662;;0,0396;
2017-12-20;13.997,3057;689,6405;;0,0412;
2017-12-21;13.333,5303;692,7632;;0,0388;
2017-12-22;11.665,5137;569,1659;;0,033;
2017-12-23;12.397,0654;606,7192;;0,0437;
2017-12-24;11.753,7139;585,8778;;0,0306;
2017-12-25;11.815,8535;645,1301;;0,0296;
2017-12-26;13.579,4531;652,6957;;0,0319;
2017-12-27;13.310,7822;641,0975;;0,031;
2017-12-28;12.234,2744;617,3239;;0,0352;
2017-12-29;12.217,5723;628,2027;;0,0303;
2017-12-30;10.797,0996;597,9135;;0,0304;
2017-12-31;11.795,0342;630,5057;;0,0373;
2018-01-01;11.372,4707;643,3849;;0,043;
2018-01-02;12.421,9385;733,309;;0,0652;
2018-01-03;12.656,9521;801,5986;;0,0789;
2018-01-04;12.928,2285;812,9637;;0,1724;
2018-01-05;14.490,7715;829,4978;;0,1834;
2018-01-06;14.571,832;866,046;;0,1453;
2018-01-07;13.689,125;958,0211;;0,1659;
2018-01-08;12.674,4922;959,5873;;0,127;
2018-01-09;12.237,2773;1.089,746;;0,1046;
2018-01-10;12.524,7178;1.050,4558;;0,1084;
2018-01-11;11.133,4609;959,1646;;0,0906;
2018-01-12;11.465,1465;1.044,12;;0,0893;
2018-01-13;11.776,4473;1.145,1698;;0,0845;
2018-01-14;11.297,7852;1.121,2223;;0,0696;
2018-01-15;11.267,6719;1.053,3387;;0,0617;
2018-01-16;9.364,7109;858,753;;0,0444;
2018-01-17;9.186,7969;832,7859;;0,0621;
2018-01-18;9.380,2832;847,1185;;0,068;
2018-01-19;9.498,6914;850,3273;;0,0659;
2018-01-20;10.555,8105;945,2946;;0,0697;
2018-01-21;9.464,833;856,3805;;0,0581;
2018-01-22;8.919,2236;818,5869;;0,0583;
2018-01-23;8.831,0723;801,3561;;0,0557;
2018-01-24;9.167,4609;854,475;;0,0568;
2018-01-25;9.086,7568;852,2557;;0,0555;
2018-01-26;8.995,4102;849,6417;;0,0537;
2018-01-27;9.212,2559;891,4324;;0,0551;
2018-01-28;9.482,9023;1.002,5022;;0,0527;
2018-01-29;9.124,7178;955,0565;;0,0517;
2018-01-30;8.144,9868;863,2576;;0,0433;
2018-01-31;8.232,2002;900,7007;;0,0439;
2018-02-01;7.331,1538;828,8353;;0,037;
2018-02-02;7.087,2793;734,9799;;0,0327;
2018-02-03;7.363,4912;773,691;;0,0357;
2018-02-04;6.650,3374;670,6428;;0,0305;
2018-02-05;5.624,9658;564,4569;;0,0244;
2018-02-06;6.263,834;640,6996;;0,0295;
2018-02-07;6.211,8345;617,0576;;0,0267;
2018-02-08;6.741,9165;667,053;;0,03;
2018-02-09;7.142,1406;722,5251;;0,0392;
2018-02-10;7.048,0669;703,3557;;0,0398;
2018-02-11;6.636,7104;665,0286;;0,0346;
2018-02-12;7.257,9644;706,3232;;0,0375;
2018-02-13;6.961,6304;684,364;;0,0351;
2018-02-14;7.615,8096;740,8045;;0,0368;
2018-02-15;8.132,4697;749,5209;;0,0372;
2018-02-16;8.249,8193;761,1528;;0,0423;
2018-02-17;8.958,2432;785,2599;;0,0443;
2018-02-18;8.501,9736;744,4372;;0,04;
2018-02-19;9.054,1211;761,3043;;0,0416;
2018-02-20;9.245,7432;725,9372;;0,038;
2018-02-21;8.706,2471;692,2151;;0,0363;
2018-02-22;8.117,647;659,5091;;0,033;
2018-02-23;8.379,6465;702,9928;;0,0349;
2018-02-24;7.982,6489;683,7347;;0,0333;
2018-02-25;7.865,8179;687,5641;;0,0325;
2018-02-26;8.419,3135;706,014;;0,0339;
2018-02-27;8.772,7793;718,3584;;0,035;
2018-02-28;8.529,8613;701,5578;;0,0356;
2018-03-01;8.924,293;710,7816;;0,0398;
2018-03-02;9.000,8936;695,667;;0,043;
2018-03-03;9.328,3271;695,969;;0,0397;
2018-03-04;9.346,9189;703,6437;;0,0388;
2018-03-05;9.381,7285;692,0266;;0,0379;
2018-03-06;8.682,9648;658,0355;;0,0354;
2018-03-07;8.029,627;606,5837;;0,0311;
2018-03-08;7.635,1157;572,6095;;0,0296;
2018-03-09;7.588,4189;592,3738;;0,0301;
2018-03-10;7.205,2012;558,2203;;0,0284;
2018-03-11;7.782,4424;587,6982;;0,0315;
2018-03-12;7.460,7881;567,2159;;0,0293;
2018-03-13;7.419,3896;557,4332;;0,0288;
2018-03-14;6.683,2144;496,4369;;0,0251;
2018-03-15;6.745,3765;496,7528;;0,0245;
2018-03-16;6.786,3184;489,6769;;0,0245;
2018-03-17;6.443,2979;449,8893;;0,0231;
2018-03-18;6.696,8076;438,6352;;0,0233;
2018-03-19;6.996,312;451,3019;;0,0262;
2018-03-20;7.278,084;454,9482;;0,0311;
2018-03-21;7.233,1147;455,028;;0,0301;
2018-03-22;7.083,0723;437,9632;;0,0308;
2018-03-23;7.189,3936;436,9031;;0,0333;
2018-03-24;7.018,1523;426,2319;;0,0403;
2018-03-25;6.878,0605;424,4551;;0,0367;
2018-03-26;6.313,4038;362,792;;0,0356;
2018-03-27;6.461,2783;362,5043;;0,0347;
2018-03-28;5.824,8252;313,7441;;0,0397;
2018-03-29;5.592,5005;320,3027;;0,035;
2018-03-30;5.659,873;321,7734;;0,0335;
2018-03-31;5.558,9912;308,3228;;0,0276;
2018-04-01;5.762,4663;314,3456;;0,0261;
2018-04-02;6.073,2344;339,5724;;0,0291;
2018-04-03;5.578,5771;309,7371;;0,0283;
2018-04-04;5.561,292;312,8935;;0,0245;
2018-04-05;5.403,729;301,5105;;0,0327;
2018-04-06;5.627,4648;313,7481;;0,0301;
2018-04-07;5.724,1401;326,4124;;0,0302;
2018-04-08;5.496,6147;323,5314;;0,0307;
2018-04-09;5.529,2935;335,1209;;0,029;
2018-04-10;5.633,2417;348,0518;;0,0299;
2018-04-11;6.398,9375;399,8224;;0,0293;
2018-04-12;6.404,3799;399,6553;;0,0321;
2018-04-13;6.477,606;406,7467;;0,0316;
2018-04-14;6.754,6108;431,1913;;0,0325;
2018-04-15;6.507,8496;412,7813;;0,0348;
2018-04-16;6.387,5918;406,5104;;0,0333;
2018-04-17;6.595,6372;424,0034;;0,034;
2018-04-18;6.720,938;460,1645;;0,0384;
2018-04-19;7.199,9268;501,1542;;0,04;
2018-04-20;7.240,4199;492,7519;;0,0437;
2018-04-21;7.172,7998;506,7307;;0,0437;
2018-04-22;7.315,5962;526,3336;;0,0427;
2018-04-23;7.925,3843;578,7496;;0,048;
2018-04-24;7.269,0771;505,7244;;0,06;
2018-04-25;7.665,6011;547,4141;;0,0575;
2018-04-26;7.410,1665;533,5026;;0,0616;
2018-04-27;7.708,1797;563,7186;;0,061;
2018-04-28;7.769,5952;568,243;;0,0673;
2018-04-29;7.650,0952;554,6188;;0,0735;
2018-04-30;7.605,5127;561,8123;;0,0776;
2018-05-01;7.728,8032;575,0201;;0,0779;
2018-05-02;8.128,0117;650,2695;;0,0765;
2018-05-03;8.112,3599;656,9861;;0,0729;
2018-05-04;8.243,9795;682,4887;;0,0726;
2018-05-05;8.077,3027;662,8553;;0,0728;
2018-05-06;7.854,6968;631,6307;;0,0709;
2018-05-07;7.781,9336;634,4122;;0,0696;
2018-05-08;7.872,0073;635,0456;;0,07;
2018-05-09;7.592,2939;610,5414;;0,0684;
2018-05-10;7.068,7407;569,0722;;0,0618;
2018-05-11;7.121,8301;574,4833;;0,0552;
2018-05-12;7.299,147;613,7015;;0,0576;
2018-05-13;7.306,6138;612,363;;0,0633;
2018-05-14;7.201,2017;599,8231;;0,061;
2018-05-15;7.085,0239;598,5862;;0,058;
2018-05-16;6.865,9937;570,5802;;0,0609;
2018-05-17;7.007,1929;589,696;;0,0572;
2018-05-18;7.003,9741;591,533;;0,0589;
2018-05-19;7.236,0815;608,0485;;0,0587;
2018-05-20;7.142,6064;593,2145;;0,0657;
2018-05-21;6.824,3208;549,6784;;0,0699;
2018-05-22;6.454,71;498,4072;;0,0635;
2018-05-23;6.473,2871;513,399;;0,0597;
2018-05-24;6.420,7212;503,6343;;0,0624;
2018-05-25;6.314,0601;504,103;;0,0612;
2018-05-26;6.304,0898;489,9624;;0,0628;
2018-05-27;6.139,0142;443,9401;;0,0604;
2018-05-28;6.477,6265;490,1075;;0,0522;
2018-05-29;6.350,9863;479,8405;;0,0564;
2018-05-30;6.411,3013;494,1783;;0,0535;
2018-05-31;6.467,7959;497,464;;0,0518;
2018-06-01;6.555,2744;507,554;;0,0503;
2018-06-02;6.617,7354;530,0266;;0,0525;
2018-06-03;6.423,7222;506,9114;;0,0531;
2018-06-04;6.510,1143;519,6171;;0,0506;
2018-06-05;6.497,9878;515,4292;;0,0517;
2018-06-06;6.511,9502;513,2618;;0,0504;
2018-06-07;6.480,4692;510,8593;;0,0499;
2018-06-08;6.401,479;507,8719;;0,0489;
2018-06-09;5.759,1616;446,8123;;0,0486;
2018-06-10;5.867,7427;453,049;;0,0407;
2018-06-11;5.603,439;422,9531;;0,0415;
2018-06-12;5.380,3594;404,5873;;0,0374;
2018-06-13;5.773,5254;449,526;;0,0352;
2018-06-14;5.562,6606;423,024;;0,0393;
2018-06-15;5.643,2842;430,4661;;0,0369;
2018-06-16;5.607,1694;431,7557;;0,0372;
2018-06-17;5.791,4009;446,2043;;0,0368;
2018-06-18;5.842,7031;464,2763;;0,0388;
2018-06-19;5.853,4595;463,2184;;0,0427;
2018-06-20;5.800,00;454,5092;;0,0427;
2018-06-21;5.219,811;399,6714;;0,0419;
2018-06-22;5.287,4131;407,1385;;0,037;
2018-06-23;5.294,8193;392,5482;;0,0379;
2018-06-24;5.341,6362;393,461;;0,0364;
2018-06-25;5.231,5161;371,5419;;0,0362;
2018-06-26;5.325,3154;382,6025;;0,0328;
2018-06-27;5.105,457;365,2729;;0,0337;
